"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",8.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",73.9,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",74.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",74.9,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",74,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",71.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",71.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",72.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",71.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",21.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",21,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",21.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",22.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",21.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",21.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",22.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",23.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",23.5,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",21.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2016","2016",65,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2017","2017",64.1,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2018","2018",63.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2019","2019",62.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2016","2016",73.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2017","2017",73.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2018","2018",72.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2019","2019",71.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2016","2016",66.8,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2017","2017",67.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2018","2018",66.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",66.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","USA","United States","2016","2016",88,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","USA","United States","2017","2017",87.9,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","USA","United States","2018","2018",87.9,"D","Difference in methodology"
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",9.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",6.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",7.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",8.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2016","2016",63.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2017","2017",63.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2018","2018",64.3,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",64.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",20.5,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",19.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",19.4,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",20.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",20.8,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",9.2,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",8.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",8.7,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",9.1,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2016","2016",69.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2017","2017",68.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2018","2018",67.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Turkey","2019","2019",66.9,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2016","2016",82.9,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2017","2017",83.2,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2018","2018",84.1,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2019","2019",83.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2016","2016",34.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2017","2017",33.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2018","2018",33,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2019","2019",32.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2016","2016",37.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2017","2017",37.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2018","2018",37.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2019","2019",36.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2016","2016",81.9,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2017","2017",72.8,"B","Break"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2018","2018",72.2,"B","Break"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2019","2019",72.4,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2017","2017",56,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",23.2,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",22.5,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2018","2018",21.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2019","2019",21.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",56.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",55.3,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",57.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",54.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",58.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2016","2016",15,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2017","2017",14.6,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2018","2018",15,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2019","2019",13.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2016","2016",8.1,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2017","2017",7.9,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2018","2018",8.4,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2019","2019",7.8,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2016","2016",85.4,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2017","2017",75.6,"B","Break"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2018","2018",75.7,"B","Break"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ISR","Israel","2019","2019",75.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2016","2016",25.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2017","2017",24.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2018","2018",24.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2019","2019",24.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",59.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",59.1,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",60.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",58.2,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",62,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",2.5,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2017","2017",2.3,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2018","2018",2.4,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2019","2019",2.6,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2020","2020",2.3,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",27.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",27.4,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2018","2018",27.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2019","2019",26.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",25.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",25,,
